subject,predicate,object,source
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Fáry–Milnor_theorem,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Microbundle,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor_K-theory,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor_map,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor_number,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor–Thurston_kneading_theory,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor–Wood_inequality,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Plumbing_(mathematics),seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Rokhlin's_theorem,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Singularity_theory,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Spectral_geometry,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Surgery_theory,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Švarc–Milnor_lemma,seed
http://dbpedia.org/resource/John_Milnor,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Dusa_McDuff,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Flint,_Michigan",seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Wolf_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Medal_of_Science,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Oswald_Veblen_Prize_in_Geometry,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sloan_Research_Fellowship,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Chauvenet_Prize,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Raoul_Bott,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Nancy_Kopell,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/César_Camacho,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Jacob_Palis,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/James_Renegar,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/John_Guckenheimer,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Michael_Shub,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Morris_Hirsch,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Robert_L._Devaney,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Rufus_Bowen,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Siavash_Shahshahani,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Themistocles_M._Rassias,seed
http://dbpedia.org/resource/Stephen_Smale,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/United_States,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rochester,_New_York",seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Washington,_D.C.",seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/University_of_California,_Berkeley",seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/New_College_of_Florida,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Academy_of_Sciences,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Oswald_Veblen_Prize_in_Geometry,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Alan_T._Waterman_Award,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Leroy_P._Steele_Prize,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Joseph_L._Doob_Prize,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Morris_Hirsch,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Danny_Calegari,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Benson_Farb,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/David_Gabai,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Igor_Rivin,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Jeffrey_Weeks_(mathematician),seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Oded_Schramm,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Richard_Canary,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Richard_Kenyon,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Richard_Schwartz_(mathematician),seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Steven_Kerckhoff,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/William_Goldman_(mathematician),seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Yair_Minsky,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Geometrization_conjecture,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Orbifold,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Milnor–Thurston_kneading_theory,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Thurston's_24_questions,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Thurston's_theory_of_surfaces,seed
http://dbpedia.org/resource/William_Thurston,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/William_Thurston,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/Worcester_College,_Oxford",seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/Pembroke_College,_Cambridge",seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Wolf_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Crafoord_Prize,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Royal_Medal,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/King_Faisal_Prize,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Oswald_Veblen_Prize_in_Geometry,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Pólya_Prize_(LMS),seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Shaw_Prize,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Whitehead_Prize,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nemmers_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Michael_Atiyah,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Nigel_Hitchin,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Graham_Nelson,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Richard_Thomas_(mathematician),seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Dieter_Kotschick,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Dominic_Joyce,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Gábor_Székelyhidi,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Ivan_Smith_(mathematician),seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Michael_Thaddeus,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Oscar_Garcia_Prada,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Paul_Seidel,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Topology,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Donaldson's_theorem,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Donaldson_theory,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Donaldson–Thomas_theory,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/K-stability,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/K-stability_of_Fano_varieties,seed
http://dbpedia.org/resource/Simon_Donaldson,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Kobayashi–Hitchin_correspondence,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_Zealanders,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Gisborne,_New_Zealand",seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Auckland,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Geneva,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/André_Haefliger,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Aharonov–Jones–Landau_algorithm,seed
http://dbpedia.org/resource/Vaughan_Jones,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Jones_polynomial,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Baltimore,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Brandeis_University,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Doctor_of_Philosophy,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Princeton_University,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Einstein_World_Award_of_Science,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Crafoord_Prize,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Harvey_Prize,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Lorentz_Medal,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Medal_of_Science,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Henri_Poincaré_Prize,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/MacArthur_Fellows_Program,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Einstein_Medal,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize_in_Fundamental_Physics,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dannie_Heineman_Prize_for_Mathematical_Physics,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Kyoto_Prize,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Alan_T._Waterman_Award,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dirac_Medal_(ICTP),seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Isaac_Newton_Medal,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nemmers_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Michael_Atiyah,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/David_Gross,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Sidney_Coleman,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Cumrun_Vafa,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Dror_Bar-Natan,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Eva_Silverstein,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Jonathan_Bagger,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Sergei_Gukov,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Shamit_Kachru,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Xiao-Gang_Wen,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Witten_zeta_function,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Weinberg–Witten_theorem,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Wess–Zumino–Witten_model,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/BCFW_recursion,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Bubble_of_nothing,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Chern–Simons_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Eta_and_eta_prime_mesons,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Gromov–Witten_invariant,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Hanany–Witten_transition,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Hořava–Witten_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/M-theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/MHV_amplitudes,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Positive_energy_theorem,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Seiberg–Witten_flow,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Seiberg–Witten_invariants,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Seiberg–Witten_map,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Seiberg–Witten_moduli_space,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Seiberg–Witten_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Topological_quantum_field_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Topological_string_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Twistor_string_theory,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Vafa–Witten_theorem,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Witten_conjecture,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Witten_index,seed
http://dbpedia.org/resource/Edward_Witten,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Chiara_Nappi,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Khimki,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Soviet_Union,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Moscow_State_University,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Bonn,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Crafoord_Prize,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/European_Mathematical_Society,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Henri_Poincaré_Prize,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize_in_Fundamental_Physics,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Shaw_Prize,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize_in_Mathematics,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Otto_Hahn_Medal,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Don_Zagier,seed
http://dbpedia.org/resource/Maxim_Kontsevich,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Russians,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cape_Town,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/Trinity_College,_Cambridge",seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fellow_of_the_Royal_Society,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/European_Mathematical_Society,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Whitehead_Prize,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/John_Horton_Conway,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Daniel_Allcock,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Monstrous_moonshine,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Generalized_Kac–Moody_algebra,seed
http://dbpedia.org/resource/Richard_Borcherds,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Vertex_algebra,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/England,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Marlborough,_Wiltshire",seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Wiltshire,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Doctor_of_Philosophy,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Master_of_Arts,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Cambridge,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Knight_Bachelor,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sylvester_Medal,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fields_Medal,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/De_Morgan_Medal,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nature's_10,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Béla_Bollobás,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Ben_Green_(mathematician),seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/David_Conlon,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Tom_Sanders_(mathematician),seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Combinatorics,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Functional_analysis,seed
http://dbpedia.org/resource/Timothy_Gowers,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Quasirandom_group,seed
http://dbpedia.org/resource/Laurent_Lafforgue,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/France,seed
http://dbpedia.org/resource/Laurent_Lafforgue,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Antony,_Hauts-de-Seine",seed
